"configuration","problem","model","data_file","time","run","objective","v_makespan","v_end_sum"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-06.dzn","12.611","sat_reverse-cp2025_big","","5077","172886"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-02.dzn","3.895","sat_reverse-cp2025_big","","2872","51206"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-05.dzn","0.404","sat_reverse-cp2025_big","","1454","7137"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t035-02.dzn","38.658","sat_reverse-cp2025_big","","7699","190047"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-03.dzn","9.121","sat_reverse-cp2025_big","","5017","160366"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-06.dzn","1.268","sat_reverse-cp2025_big","","2562","22392"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-04.dzn","0.246","sat_reverse-cp2025_big","","205","205"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-01.dzn","1.934","sat_reverse-cp2025_big","","1808","33722"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-01.dzn","5.978","sat_reverse-cp2025_big","","5259","141082"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-01.dzn","8.535","sat_reverse-cp2025_big","","5550","182000"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-03.dzn","19.88","sat_reverse-cp2025_big","","9704","312841"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-03.dzn","0.206","sat_reverse-cp2025_big","","295","295"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-03.dzn","2.89","sat_reverse-cp2025_big","","1894","34391"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-03.dzn","5.408","sat_reverse-cp2025_big","","1902","34524"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-01.dzn","0.463","sat_reverse-cp2025_big","","599","1387"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-03.dzn","3.16","sat_reverse-cp2025_big","","2651","48949"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-05.dzn","15.187","sat_reverse-cp2025_big","","3680","90656"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-04.dzn","2.044","sat_reverse-cp2025_big","","2690","44845"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-05.dzn","0.402","sat_reverse-cp2025_big","","1454","7137"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-02.dzn","0.209","sat_reverse-cp2025_big","","334","334"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-06.dzn","0.756","sat_reverse-cp2025_big","","1632","12889"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-02.dzn","0.268","sat_reverse-cp2025_big","","557","948"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-04.dzn","3.684","sat_reverse-cp2025_big","","2690","44845"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-01.dzn","39.372","sat_reverse-cp2025_big","","6064","211742"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-05.dzn","0.363","sat_reverse-cp2025_big","","136","136"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-02.dzn","13.758","sat_reverse-cp2025_big","","3929","112762"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-02.dzn","9.612","sat_reverse-cp2025_big","","7157","221918"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-04.dzn","12.068","sat_reverse-cp2025_big","","4810","162292"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-06.dzn","17.196","sat_reverse-cp2025_big","","4282","139514"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-03.dzn","0.72","sat_reverse-cp2025_big","","1325","6867"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-01.dzn","0.453","sat_reverse-cp2025_big","","1629","12199"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-04.dzn","3.481","sat_reverse-cp2025_big","","3220","83746"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-06.dzn","5.591","sat_reverse-cp2025_big","","5877","188192"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-01.dzn","249.466","sat_reverse-cp2025_big","","2275","49473"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-01.dzn","34.095","sat_reverse-cp2025_big","","6327","199670"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-05.dzn","0.407","sat_reverse-cp2025_big","","1454","7137"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-03.dzn","34.729","sat_reverse-cp2025_big","","6553","181270"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-02.dzn","186.194","sat_reverse-cp2025_big","","4441","147095"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-05.dzn","2.15","sat_reverse-cp2025_big","","2151","14748"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-02.dzn","1.054","sat_reverse-cp2025_big","","1123","11863"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-01.dzn","6.535","sat_reverse-cp2025_big","","2994","68825"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-05.dzn","11.255","sat_reverse-cp2025_big","","4340","116769"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-03.dzn","23.151","sat_reverse-cp2025_big","","7241","268021"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-04.dzn","20.446","sat_reverse-cp2025_big","","2335","37738"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-01.dzn","7.262","sat_reverse-cp2025_big","","3456","98523"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-01.dzn","21.914","sat_reverse-cp2025_big","","5572","184222"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-04.dzn","2.57","sat_reverse-cp2025_big","","1854","28935"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-01.dzn","2.946","sat_reverse-cp2025_big","","2774","65195"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-03.dzn","36.259","sat_reverse-cp2025_big","","4352","136354"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-02.dzn","101.874","sat_reverse-cp2025_big","","6975","256141"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-04.dzn","1.298","sat_reverse-cp2025_big","","1120","11517"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-05.dzn","1.439","sat_reverse-cp2025_big","","2020","26322"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t045-01.dzn","57.225","sat_reverse-cp2025_big","","10818","302730"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t035-01.dzn","37.313","sat_reverse-cp2025_big","","6901","131872"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-03.dzn","278.091","sat_reverse-cp2025_big","","3944","114191"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-06.dzn","0.384","sat_reverse-cp2025_big","","988","2740"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-02.dzn","0.789","sat_reverse-cp2025_big","","1647","8835"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t045-01.dzn","43.157","sat_reverse-cp2025_big","","8935","215614"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-04.dzn","0.336","sat_reverse-cp2025_big","","205","205"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-06.dzn","1.317","sat_reverse-cp2025_big","","1632","12889"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-04.dzn","17.094","sat_reverse-cp2025_big","","3006","88115"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-04.dzn","6.485","sat_reverse-cp2025_big","","3014","87004"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-06.dzn","0.577","sat_reverse-cp2025_big","","1213","4198"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-05.dzn","6.658","sat_reverse-cp2025_big","","3531","56099"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-01.dzn","0.393","sat_reverse-cp2025_big","","2055","11791"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-04.dzn","4.071","sat_reverse-cp2025_big","","1854","31799"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-03.dzn","7.263","sat_reverse-cp2025_big","","3765","116787"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-01.dzn","20.385","sat_reverse-cp2025_big","","5096","139362"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-01.dzn","18.699","sat_reverse-cp2025_big","","5283","160954"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-03.dzn","1.019","sat_reverse-cp2025_big","","1579","10965"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-06.dzn","0.323","sat_reverse-cp2025_big","","988","2740"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-02.dzn","94.554","sat_reverse-cp2025_big","","12448","488685"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-01.dzn","0.202","sat_reverse-cp2025_big","","350","350"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-03.dzn","61.584","sat_reverse-cp2025_big","","10078","335175"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-02.dzn","6.784","sat_reverse-cp2025_big","","3675","104602"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-01.dzn","2.363","sat_reverse-cp2025_big","","1764","33481"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-03.dzn","32.401","sat_reverse-cp2025_big","","8246","281986"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-03.dzn","0.719","sat_reverse-cp2025_big","","1325","6867"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-01.dzn","121.71","sat_reverse-cp2025_big","","10209","313655"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-03.dzn","0.22","sat_reverse-cp2025_big","","315","511"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-06.dzn","0.838","sat_reverse-cp2025_big","","2535","27759"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-01.dzn","0.518","sat_reverse-cp2025_big","","479","947"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-03.dzn","27.178","sat_reverse-cp2025_big","","3495","105419"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-01.dzn","0.399","sat_reverse-cp2025_big","","1609","8247"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-01.dzn","50.0","sat_reverse-cp2025_big","","3332","105434"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-01.dzn","44.611","sat_reverse-cp2025_big","","1808","33722"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-01.dzn","0.698","sat_reverse-cp2025_big","","914","4960"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-05.dzn","7.086","sat_reverse-cp2025_big","","3654","64209"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t045-03.dzn","59.866","sat_reverse-cp2025_big","","9342","241827"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-05.dzn","1.005","sat_reverse-cp2025_big","","2131","16855"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-03.dzn","0.638","sat_reverse-cp2025_big","","1521","7844"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-05.dzn","2.365","sat_reverse-cp2025_big","","2393","45396"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-05.dzn","2.226","sat_reverse-cp2025_big","","1099","10328"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-03.dzn","102.787","sat_reverse-cp2025_big","","5944","187369"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-05.dzn","2.538","sat_reverse-cp2025_big","","2659","26948"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-01.dzn","19.596","sat_reverse-cp2025_big","","3456","98523"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-04.dzn","1.932","sat_reverse-cp2025_big","","1120","11517"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-01.dzn","9.226","sat_reverse-cp2025_big","","4574","144173"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-05.dzn","39.065","sat_reverse-cp2025_big","","3892","112250"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-02.dzn","10.989","sat_reverse-cp2025_big","","6440","235489"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-01.dzn","5.427","sat_reverse-cp2025_big","","3599","110974"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-04.dzn","0.366","sat_reverse-cp2025_big","","205","205"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-01.dzn","2.38","sat_reverse-cp2025_big","","1764","33481"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-06.dzn","55.78","sat_reverse-cp2025_big","","4569","145612"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-01.dzn","0.445","sat_reverse-cp2025_big","","1590","12083"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-05.dzn","4.357","sat_reverse-cp2025_big","","5433","90275"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-01.dzn","9.301","sat_reverse-cp2025_big","","3682","99603"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-04.dzn","1.295","sat_reverse-cp2025_big","","1120","11517"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-06.dzn","0.201","sat_reverse-cp2025_big","","279","279"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-06.dzn","0.862","sat_reverse-cp2025_big","","2535","27759"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-05.dzn","2.752","sat_reverse-cp2025_big","","1958","26372"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-02.dzn","219.37","sat_reverse-cp2025_big","","13245","383473"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-04.dzn","19.461","sat_reverse-cp2025_big","","6200","206504"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-06.dzn","8.905","sat_reverse-cp2025_big","","5616","165145"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-05.dzn","17.186","sat_reverse-cp2025_big","","3144","85975"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-03.dzn","12.013","sat_reverse-cp2025_big","","6503","247370"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-05.dzn","15.78","sat_reverse-cp2025_big","","5534","203788"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-02.dzn","11.235","sat_reverse-cp2025_big","","6267","234741"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-03.dzn","33.071","sat_reverse-cp2025_big","","2411","42914"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-02.dzn","7.022","sat_reverse-cp2025_big","","2750","58891"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-03.dzn","2.497","sat_reverse-cp2025_big","","2770","56306"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-01.dzn","90.225","sat_reverse-cp2025_big","","9820","290981"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-02.dzn","0.251","sat_reverse-cp2025_big","","963","2598"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-02.dzn","1.968","sat_reverse-cp2025_big","","2683","23757"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-05.dzn","4.779","sat_reverse-cp2025_big","","3914","93702"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-02.dzn","29.613","sat_reverse-cp2025_big","","8819","242258"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-06.dzn","0.809","sat_reverse-cp2025_big","","1605","12325"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-02.dzn","23.375","sat_reverse-cp2025_big","","5357","175688"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-01.dzn","10.519","sat_reverse-cp2025_big","","7564","146028"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-01.dzn","14.179","sat_reverse-cp2025_big","","6197","195023"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-01.dzn","0.199","sat_reverse-cp2025_big","","350","350"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-06.dzn","1.436","sat_reverse-cp2025_big","","683","3159"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-06.dzn","40.354","sat_reverse-cp2025_big","","8250","207783"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-04.dzn","3.878","sat_reverse-cp2025_big","","2410","49243"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-03.dzn","0.207","sat_reverse-cp2025_big","","295","295"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-01.dzn","20.088","sat_reverse-cp2025_big","","5096","139362"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-02.dzn","6.423","sat_reverse-cp2025_big","","4322","131280"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-05.dzn","124.066","sat_reverse-cp2025_big","","1908","32986"
